bay_id,st_marker_id,status,location,lat,lon
3365,6173W,Present,"(-37.804212839877096, 144.94314966085244)",-37.804212839877096,144.94314966085244
3397,6237W,Unoccupied,"(-37.80589520730427, 144.95079721963123)",-37.80589520730427,144.95079721963123
3021,5104E,Present,"(-37.804335100882575, 144.95769222970844)",-37.804335100882575,144.95769222970844
5119,9930N,Unoccupied,"(-37.82584306481065, 144.96765820889988)",-37.82584306481065,144.96765820889988
3719,7722N,Unoccupied,"(-37.8033264017554, 144.95290410890726)",-37.8033264017554,144.95290410890726
2635,10105W,Present,"(-37.80341705438269, 144.94793731799047)",-37.80341705438269,144.94793731799047
3387,6217W,Unoccupied,"(-37.80617781003179, 144.95092591905063)",-37.80617781003179,144.95092591905063
950,C806,Present,"(-37.81137803962183, 144.96744465926923)",-37.81137803962183,144.96744465926923
4438,C7716,Unoccupied,"(-37.80358380942906, 144.95438074055522)",-37.80358380942906,144.95438074055522
5108,9908N,Unoccupied,"(-37.82554528515192, 144.96864979905382)",-37.82554528515192,144.96864979905382
5305,9531S,Unoccupied,"(-37.828253766711974, 144.96534903941188)",-37.828253766711974,144.96534903941188
3923,C5762,Unoccupied,"(-37.804624341020585, 144.9553703687372)",-37.804624341020585,144.9553703687372
3925,C5766,Unoccupied,"(-37.804470128247665, 144.95539811485625)",-37.804470128247665,144.95539811485625
3965,C5898,Unoccupied,"(-37.80472866680152, 144.95385053369245)",-37.80472866680152,144.95385053369245
3024,5117W,Unoccupied,"(-37.8036417823928, 144.95723751206768)",-37.8036417823928,144.95723751206768
3374,6191W,Present,"(-37.80658679914876, 144.9511118550584)",-37.80658679914876,144.9511118550584
2656,10160E,Unoccupied,"(-37.80464318737358, 144.9494385370504)",-37.80464318737358,144.9494385370504
8890,C2876,Present,"(-37.810717460357736, 144.96758983216253)",-37.810717460357736,144.96758983216253
958,C830,Unoccupied,"(-37.81116388797592, 144.9673469528956)",-37.81116388797592,144.9673469528956
8981,7901W,Unoccupied,"(-37.8244845427473, 144.97037905578156)",-37.8244845427473,144.97037905578156
6695,5082E,Unoccupied,"(-37.804704440449, 144.95785871800302)",-37.804704440449,144.95785871800302
3717,7720N,Present,"(-37.80335990572338, 144.95322523876138)",-37.80335990572338,144.95322523876138
3929,C5774,Unoccupied,"(-37.804368447801274, 144.9554163932999)",-37.804368447801274,144.9554163932999
4439,C7718,Unoccupied,"(-37.80357997154879, 144.95434658469168)",-37.80357997154879,144.95434658469168
4450,C7746,Present,"(-37.80312242317344, 144.9502573801377)",-37.80312242317344,144.9502573801377
2646,10120E,Unoccupied,"(-37.803251489583005, 144.9481982658528)",-37.803251489583005,144.9481982658528
4029,C6096,Unoccupied,"(-37.80485069571662, 144.95231614632763)",-37.80485069571662,144.95231614632763
4069,C6176,Unoccupied,"(-37.80373641156282, 144.95251392706675)",-37.80373641156282,144.95251392706675
4432,C7704,Present,"(-37.80362535960599, 144.95474956666084)",-37.80362535960599,144.95474956666084
3638,7592N,Unoccupied,"(-37.805235248863546, 144.9510389304511)",-37.805235248863546,144.9510389304511
3010,5080E,Unoccupied,"(-37.8047886926202, 144.95789909111085)",-37.8047886926202,144.95789909111085
5304,9533S,Present,"(-37.828226655071425, 144.96520178212438)",-37.828226655071425,144.96520178212438
8308,661W,Present,"(-37.815093369132136, 144.96903145876053)",-37.815093369132136,144.96903145876053
2631,10100E,Unoccupied,"(-37.803795463066834, 144.9481016399094)",-37.803795463066834,144.9481016399094
4430,C7700,Unoccupied,"(-37.80363224544294, 144.9548103245295)",-37.80363224544294,144.9548103245295
5122,9935S,Unoccupied,"(-37.82595012878551, 144.9676278635754)",-37.82595012878551,144.9676278635754
5306,9529S,Unoccupied,"(-37.82825972899688, 144.96537712369843)",-37.82825972899688,144.96537712369843
3378,6199W,Present,"(-37.80647917016282, 144.95106308998027)",-37.80647917016282,144.95106308998027
2641,10115W,Unoccupied,"(-37.80336311365046, 144.94794649930117)",-37.80336311365046,144.94794649930117
2648,10122E,Unoccupied,"(-37.803191517115465, 144.94820900121596)",-37.803191517115465,144.94820900121596
4090,C6300,Present,"(-37.80476874676958, 144.95082582224578)",-37.80476874676958,144.95082582224578
5128,9941S,Unoccupied,"(-37.826006437898286, 144.96743612844762)",-37.826006437898286,144.96743612844762
4588,8316E,Unoccupied,"(-37.82515490648512, 144.96826134465053)",-37.82515490648512,144.96826134465053
4581,8306E,Unoccupied,"(-37.82541779077657, 144.9681823711943)",-37.82541779077657,144.9681823711943
3918,C5750,Unoccupied,"(-37.80477303060156, 144.95534364200836)",-37.80477303060156,144.95534364200836
5061,9838N,Unoccupied,"(-37.82513759657642, 144.97005494092127)",-37.82513759657642,144.97005494092127
5139,9952N,Unoccupied,"(-37.82592212118155, 144.96738088338464)",-37.82592212118155,144.96738088338464
2639,10111W,Unoccupied,"(-37.80357734637805, 144.9479108219798)",-37.80357734637805,144.9479108219798
4429,C7698,Present,"(-37.80363572036981, 144.9548409901965)",-37.80363572036981,144.9548409901965
3924,C5764,Unoccupied,"(-37.804495548133154, 144.95539354523032)",-37.804495548133154,144.95539354523032
3911,C5736,Present,"(-37.805054202619075, 144.95529309991852)",-37.805054202619075,144.95529309991852
4018,C6074,Unoccupied,"(-37.805166217141114, 144.95225998005083)",-37.805166217141114,144.95225998005083
3959,C5886,Present,"(-37.804977874965644, 144.9538059499031)",-37.804977874965644,144.9538059499031
3367,6177W,Present,"(-37.80411157251581, 144.94316750978206)",-37.80411157251581,144.94316750978206
3401,6243W,Unoccupied,"(-37.80583170375059, 144.95076832070202)",-37.80583170375059,144.95076832070202
2644,10118E,Unoccupied,"(-37.803307797109184, 144.94818815873492)",-37.803307797109184,144.94818815873492
8331,C7734B,Unoccupied,"(-37.80316707899577, 144.9506609998553)",-37.80316707899577,144.9506609998553
5069,9846N,Unoccupied,"(-37.82516952911359, 144.9699450946444)",-37.82516952911359,144.9699450946444
3938,C5792,Unoccupied,"(-37.8040602342537, 144.95547179734015)",-37.8040602342537,144.95547179734015
3706,7672N,Unoccupied,"(-37.80378709775066, 144.957052297915)",-37.80378709775066,144.957052297915
3930,C5776,Unoccupied,"(-37.80434280466035, 144.95542100312656)",-37.80434280466035,144.95542100312656
3904,C5720,Unoccupied,"(-37.80533675854116, 144.95524230909845)",-37.80533675854116,144.95524230909845
3995,C5958,Unoccupied,"(-37.80387723844995, 144.95400241254293)",-37.80387723844995,144.95400241254293
4034,C6106,Unoccupied,"(-37.804733918602494, 144.95233706511698)",-37.804733918602494,144.95233706511698
5057,9834N,Unoccupied,"(-37.82509507210527, 144.97019984945638)",-37.82509507210527,144.97019984945638
4591,8319W,Unoccupied,"(-37.82507714999484, 144.96816461643544)",-37.82507714999484,144.96816461643544
4062,C6162,Unoccupied,"(-37.803909202125304, 144.9524831784812)",-37.803909202125304,144.9524831784812
2694,10324E,Present,"(-37.80300386158146, 144.94403243100396)",-37.80300386158146,144.94403243100396
4437,C7714,Unoccupied,"(-37.80358756983143, 144.95441431149385)",-37.80358756983143,144.95441431149385
2696,10326E,Present,"(-37.80304693129534, 144.94402475908936)",-37.80304693129534,144.94402475908936
3937,C5790,Unoccupied,"(-37.804085208998885, 144.95546730823222)",-37.804085208998885,144.95546730823222
3903,C5718,Unoccupied,"(-37.805359057027225, 144.95523830079958)",-37.805359057027225,144.95523830079958
2643,10117W,Unoccupied,"(-37.80331033543291, 144.94795547514428)",-37.80331033543291,144.94795547514428
3910,C5734,Unoccupied,"(-37.805078730862704, 144.95528869054613)",-37.805078730862704,144.95528869054613
4123,C6408,Unoccupied,"(-37.803657177784935, 144.95102191088802)",-37.803657177784935,144.95102191088802
2679,10188E,Unoccupied,"(-37.803845768677675, 144.94957821859185)",-37.803845768677675,144.94957821859185
8343,649W,Unoccupied,"(-37.81607789160405, 144.96948384379704)",-37.81607789160405,144.96948384379704
3713,7680N,Unoccupied,"(-37.80374980216992, 144.95671029255175)",-37.80374980216992,144.95671029255175
3025,5119W,Present,"(-37.80359102769667, 144.95721410852093)",-37.80359102769667,144.95721410852093
3963,C5894,Unoccupied,"(-37.80483719300592, 144.95383114065606)",-37.80483719300592,144.95383114065606
5049,9826N,Unoccupied,"(-37.82506259705826, 144.97031063892433)",-37.82506259705826,144.97031063892433
5046,9823S,Unoccupied,"(-37.82515190026241, 144.97036575100816)",-37.82515190026241,144.97036575100816
4673,8496E,Present,"(-37.82472739091254, 144.96707100726738)",-37.82472739091254,144.96707100726738
4675,8498E,Present,"(-37.8246747827873, 144.96708668717767)",-37.8246747827873,144.96708668717767
2647,10121W,Unoccupied,"(-37.803204409203346, 144.9479740924209)",-37.803204409203346,144.9479740924209
3907,C5728,Unoccupied,"(-37.805177193776835, 144.95527099167967)",-37.805177193776835,144.95527099167967
5065,9842N,Present,"(-37.8251537185909, 144.96999948442422)",-37.8251537185909,144.96999948442422
5067,9844N,Unoccupied,"(-37.82516178003354, 144.9699717558955)",-37.82516178003354,144.9699717558955
5118,9928N,Unoccupied,"(-37.82562635563308, 144.96837420050565)",-37.82562635563308,144.96837420050565
5140,9953S,Unoccupied,"(-37.826118669673875, 144.9670536967932)",-37.826118669673875,144.9670536967932
3950,C5868,Present,"(-37.80519125640346, 144.9537678721809)",-37.80519125640346,144.9537678721809
5047,9824N,Unoccupied,"(-37.82505449827978, 144.97033834966942)",-37.82505449827978,144.97033834966942
5135,9948N,Unoccupied,"(-37.82590736555987, 144.9674315295153)",-37.82590736555987,144.9674315295153
3933,C5782,Present,"(-37.80418510531321, 144.95544935114913)",-37.80418510531321,144.95544935114913
3709,7675S,Present,"(-37.80395643946114, 144.95689662105033)",-37.80395643946114,144.95689662105033
3124,5290E,Unoccupied,"(-37.80445590719712, 144.95744215709752)",-37.80445590719712,144.95744215709752
3114,5271W,Present,"(-37.804522451634064, 144.95731618197362)",-37.804522451634064,144.95731618197362
3704,7670N,Unoccupied,"(-37.80379372113377, 144.95711295373144)",-37.80379372113377,144.95711295373144
4059,C6156,Unoccupied,"(-37.803989693655744, 144.9524689418696)",-37.803989693655744,144.9524689418696
3082,5220E,Unoccupied,"(-37.80474052158786, 144.95739183656428)",-37.80474052158786,144.95739183656428
5131,9944N,Unoccupied,"(-37.82589261035631, 144.9674821750466)",-37.82589261035631,144.9674821750466
5340,8291W,Unoccupied,"(-37.826386873103445, 144.96776963230047)",-37.826386873103445,144.96776963230047
5133,9946N,Unoccupied,"(-37.82590006559615, 144.96745658543585)",-37.82590006559615,144.96745658543585
5115,9922N,Unoccupied,"(-37.82560167531653, 144.96845689275244)",-37.82560167531653,144.96845689275244
5062,9839S,Unoccupied,"(-37.82530161899675, 144.96985361454364)",-37.82530161899675,144.96985361454364
5093,9891S,Unoccupied,"(-37.82559015176679, 144.9688633278964)",-37.82559015176679,144.9688633278964
2702,10332E,Present,"(-37.80323724450006, 144.94399118932236)",-37.80323724450006,144.94399118932236
3004,5062E,Unoccupied,"(-37.80512292678459, 144.95805252500634)",-37.80512292678459,144.95805252500634
3113,5270E,Unoccupied,"(-37.80468876891311, 144.95740098419054)",-37.80468876891311,144.95740098419054
3913,C5740,Present,"(-37.80500514612093, 144.9553019180858)",-37.80500514612093,144.9553019180858
3966,C5900,Present,"(-37.80470462823361, 144.9538548253778)",-37.80470462823361,144.9538548253778
8333,C7736A,Unoccupied,"(-37.80315648139222, 144.9505643124663)",-37.80315648139222,144.9505643124663
3957,C5882,Unoccupied,"(-37.80502575552135, 144.95379739471906)",-37.80502575552135,144.95379739471906
4424,C7688,Present,"(-37.80367125555499, 144.95515378078784)",-37.80367125555499,144.95515378078784
4613,8343W,Unoccupied,"(-37.8241263155595, 144.96845502646863)",-37.8241263155595,144.96845502646863
3975,C5918,Present,"(-37.804432818424715, 144.95390350719538)",-37.804432818424715,144.95390350719538
5066,9843S,Unoccupied,"(-37.825339260188585, 144.96972529598187)",-37.825339260188585,144.96972529598187
5094,9892N,Unoccupied,"(-37.82548067277219, 144.96887097985757)",-37.82548067277219,144.96887097985757
3398,6239W,Present,"(-37.805874010410136, 144.95078756712493)",-37.805874010410136,144.95078756712493
3377,6197W,Present,"(-37.806500342861035, 144.95107275435578)",-37.806500342861035,144.95107275435578
5078,9862N,Unoccupied,"(-37.825235153707965, 144.9697201811101)",-37.825235153707965,144.9697201811101
2632,10102E,Present,"(-37.80374342669734, 144.94811070076594)",-37.80374342669734,144.94811070076594
3013,5088E,Unoccupied,"(-37.80463759165694, 144.95782799435162)",-37.80463759165694,144.95782799435162
5075,9856N,Unoccupied,"(-37.82521056177717, 144.96980438213149)",-37.82521056177717,144.96980438213149
5077,9860N,Unoccupied,"(-37.82522705779425, 144.96974789039888)",-37.82522705779425,144.96974789039888
5132,9945S,Unoccupied,"(-37.82604382216543, 144.96730883675184)",-37.82604382216543,144.96730883675184
4131,C6428,Unoccupied,"(-37.80347326534873, 144.95105471557133)",-37.80347326534873,144.95105471557133
3619,7567S,Present,"(-37.805918333860525, 144.9554908226089)",-37.805918333860525,144.9554908226089
4101,C6340,Present,"(-37.80431152161183, 144.95090581468867)",-37.80431152161183,144.95090581468867
3927,C5770,Unoccupied,"(-37.80441928801535, 144.95540725409757)",-37.80441928801535,144.95540725409757
4020,C6078,Present,"(-37.80511953669214, 144.95226842413223)",-37.80511953669214,144.95226842413223
3019,5100E,Unoccupied,"(-37.804378178842995, 144.9577120543801)",-37.804378178842995,144.9577120543801
3944,C5856,Present,"(-37.80533677006978, 144.95374189429305)",-37.80533677006978,144.95374189429305
3682,7642N,Unoccupied,"(-37.80495149707501, 144.948431030418)",-37.80495149707501,144.948431030418
